4096	2	4	4	4	5	5	5	4	5	4	5	5	4	5	4	5	5	4	5	5	5
4096	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
4096	8	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
4096	16	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
4096	32	4	4	3	4	3	4	4	4	4	3	4	4	3	4	3	3	4	4	3	3
4096	64	3	3	3	3	3	4	3	4	4	3	3	3	3	4	3	3	3	4	3	3
4096	128	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
4096	256	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
4096	512	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
4096	1024	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
4096	2048	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
4096	4096	3	3	3	3	3	3	3	3	3	2	3	3	3	2	2	3	3	3	3	3
4096	8192	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	3	3	2	2	2
4096	16384	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
4096	32768	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
4096	65536	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
8192	2	9	9	10	10	10	9	9	9	9	9	10	9	10	9	9	9	9	9	9	9
8192	4	9	9	10	9	9	8	8	9	9	9	8	9	9	9	9	9	9	9	9	9
8192	8	9	8	8	8	8	9	8	8	9	9	9	9	9	9	9	9	8	8	9	8
8192	16	9	9	8	8	8	8	8	8	8	8	9	8	8	8	8	8	8	9	8	8
8192	32	7	8	8	8	7	7	8	8	8	8	8	8	8	8	8	7	8	8	8	8
8192	64	7	8	8	7	8	7	8	8	7	8	7	7	7	7	7	7	7	7	7	8
8192	128	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
8192	256	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
8192	512	7	6	7	6	7	7	6	6	6	6	7	6	6	7	7	7	7	7	6	6
8192	1024	6	6	7	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7
8192	2048	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
8192	4096	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
8192	8192	5	6	6	5	6	6	6	6	5	6	6	6	5	6	6	6	6	6	6	6
8192	16384	5	5	6	5	5	5	5	5	5	5	6	6	5	5	6	6	6	6	6	6
8192	32768	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5
8192	65536	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
16384	2	20	19	19	19	19	21	19	19	18	19	21	19	19	19	19	20	18	20	19	19
16384	4	18	18	18	18	19	19	18	19	18	19	18	19	19	18	19	18	17	19	18	18
16384	8	18	17	18	17	17	17	17	18	19	17	19	18	18	17	17	18	18	17	18	18
16384	16	17	17	16	16	17	16	16	16	16	16	16	16	16	17	17	16	17	16	17	17
16384	32	16	17	15	16	17	16	16	16	17	17	16	16	16	16	16	16	17	16	16	17
16384	64	15	16	15	15	15	16	15	15	15	15	15	15	15	15	15	16	15	15	15	16
