4096	2	15.07	15.08	15.07	15.06	15.07	15.07	15.07	15.09	15.11	15.07	15.06	15.46	15.07	15.31	15.6	15.07	15.07	15.09	15.06	15.06
4096	4	15.07	15.06	15.1	15.1	15.1	15.09	15.12	15.1	15.09	15.1	15.09	15.1	15.35	15.09	15.09	15.23	15.22	15.11	15.33	15.1
4096	8	15.1	15.09	15.1	15.3	15.09	15.1	15.22	15.09	15.1	15.09	15.09	15.39	15.1	15.09	15.1	15.1	15.1	15.19	15.11	15.24
4096	16	15.1	15.1	15.09	15.1	15.06	15.07	15.07	15.08	15.06	15.07	15.06	15.06	15.06	15.07	15.07	15.07	15.07	15.07	15.07	15.08
4096	32	15.07	15.06	15.06	15.06	15.1	15.1	15.1	15.09	15.1	15.08	15.07	15.07	15.1	15.1	15.06	15.07	15.06	15.4	15.06	15.07
4096	64	15.1	15.06	15.07	15.06	15.07	15.06	15.49	15.1	15.11	15.08	15.1	15.06	15.07	15.07	15.1	15.07	15.26	15.1	15.06	15.06
4096	128	15.09	15.07	15.1	15.06	15.06	15.06	15.07	15.1	15.06	15.09	15.07	15.06	15.11	15.07	15.1	15.06	15.07	15.1	15.07	15.09
4096	256	15.23	15.24	15.22	15.24	15.25	15.22	15.26	15.21	15.25	15.22	15.22	15.25	15.22	15.26	15.22	15.22	15.25	15.22	15.25	15.21
4096	512	15.09	15.06	15.07	15.1	15.06	15.09	15.07	15.06	15.09	15.07	15.1	15.07	15.1	15.07	15.07	15.09	15.06	15.09	15.07	15.08
4096	1024	15.1	15.07	15.1	15.07	15.09	15.06	15.07	15.11	15.06	15.11	15.07	15.06	15.09	15.07	15.2	15.07	15.07	15.07	15.07	15.1
4096	2048	15.06	15.12	15.06	15.06	15.07	15.06	15.1	15.06	15.1	15.07	15.07	15.09	15.06	15.09	15.06	15.06	15.09	15.07	15.09	15.06
4096	4096	15.09	15.06	15.07	15.24	15.07	15.1	15.07	15.06	15.07	15.09	15.07	15.09	15.07	15.1	15.13	15.06	15.07	15.09	15.07	15.09
4096	8192	15.06	15.06	15.07	15.07	15.1	15.09	15.07	15.1	15.1	15.07	15.06	15.07	15.08	15.09	15.1	15.07	15.07	15.06	15.06	15.07
4096	16384	15.1	15.09	15.06	15.07	15.06	15.09	15.11	15.07	15.07	15.29	15.07	15.24	15.27	15.07	15.06	15.07	15.1	15.1	15.1	15.07
4096	32768	15.06	15.07	15.21	15.37	15.25	15.06	15.07	15.07	15.1	15.1	15.06	15.07	15.07	15.07	15.1	15.1	15.07	15.08	15.07	15.07
4096	65536	15.1	15.34	15.07	15.07	15.07	15.09	15.09	15.07	15.07	15.06	15.07	15.1	15.1	15.07	15.06	15.07	15.06	15.09	15.09	15.07
8192	2	59.62	59.62	59.58	59.6	59.62	59.64	59.59	59.87	59.6	59.6	59.6	59.61	59.62	59.62	59.6	59.61	59.85	59.63	59.62	59.62
8192	4	59.6	59.65	59.84	59.7	59.83	59.6	59.64	59.6	59.61	59.61	59.62	59.85	59.6	59.6	59.6	59.66	59.61	59.64	59.6	59.61
8192	8	59.53	59.58	59.52	59.56	59.56	59.76	59.54	59.57	59.53	59.56	59.54	59.54	59.78	59.57	59.56	59.58	59.57	59.55	59.53	59.6
8192	16	59.8	59.57	59.56	59.65	59.89	59.53	59.53	59.54	59.53	59.57	59.54	59.54	59.79	59.8	59.55	59.52	59.54	59.53	59.52	59.58
8192	32	59.66	59.43	59.46	59.47	59.45	59.49	59.44	59.54	59.45	59.67	59.42	59.45	59.46	59.45	59.47	59.46	59.43	59.48	59.43	59.69
8192	64	59.58	59.48	59.43	59.46	59.46	59.47	59.45	59.72	59.45	59.47	59.44	59.44	59.43	59.44	59.45	59.47	59.45	59.45	59.46	59.47
8192	128	59.47	59.48	59.46	59.45	59.47	59.5	59.48	59.48	59.46	59.45	59.44	59.45	59.57	59.49	59.45	59.44	59.43	59.45	59.43	59.45
8192	256	59.52	59.54	59.52	59.6	59.66	59.76	59.57	59.56	59.75	59.58	59.54	59.59	59.79	59.58	59.57	59.55	59.54	59.57	59.54	59.54
8192	512	59.45	59.48	59.51	59.64	59.44	59.71	59.44	59.65	59.44	59.49	59.46	59.64	59.44	59.45	59.68	59.46	59.44	59.44	59.46	59.47
8192	1024	59.44	59.47	59.68	59.44	59.47	59.44	59.66	59.46	59.46	61.83	59.44	59.46	59.46	59.45	59.66	59.98	59.65	59.74	59.44	59.46
8192	2048	59.61	59.63	59.6	59.6	59.83	59.62	59.61	59.92	59.59	59.65	59.63	59.61	59.64	59.84	59.8	59.63	59.62	59.63	59.63	59.77
8192	4096	59.55	59.82	59.53	59.57	59.9	59.53	59.57	59.54	59.52	59.76	59.54	59.59	59.57	59.53	59.56	59.7	59.52	59.55	59.74	59.78
8192	8192	59.44	59.57	59.44	59.67	59.44	59.48	59.69	59.47	59.42	59.44	59.53	59.44	59.42	59.49	59.46	59.44	59.47	59.61	59.42	59.69
8192	16384	59.8	59.6	59.47	59.45	59.44	59.48	59.45	59.71	59.44	59.65	59.44	59.49	59.46	59.43	59.62	59.44	59.42	59.49	59.43	59.48
8192	32768	59.52	59.79	59.54	59.57	59.57	59.55	59.53	59.99	59.55	59.55	59.53	59.78	59.57	59.56	59.52	59.67	59.57	59.55	59.54	59.57
8192	65536	59.75	59.55	59.54	59.54	59.55	59.55	59.54	59.54	59.75	59.57	59.99	59.54	59.57	59.56	59.56	59.81	59.74	59.77	59.57	59.56
16384	2	236.95	236.61	236.94	236.8	237.4	236.81	237.59	237.02	237.71	236.78	237.28	236.84	236.64	236.92	236.62	237.51	237	236.86	236.83	236.82
16384	4	237.01	236.65	237.08	236.6	236.86	236.81	236.9	236.86	237.56	237.49	237.12	236.84	237.05	236.65	236.95	236.78	237.1	237.16	237.96	236.57
16384	8	236.84	236.84	236.93	237.02	237.07	237.02	236.79	236.82	237.34	236.66	236.78	242.69	236.88	236.78	236.65	236.84	237.04	237.13	236.66	237.1
16384	16	236.82	236.83	237.17	237.53	236.66	236.89	236.63	236.89	237.3	236.61	237.17	237.05	237.39	236.81	237.31	236.97	236.85	237.16	236.91	237.36
16384	32	236.82	237.11	236.66	236.82	237.04	237.52	236.77	236.6	236.88	236.8	236.83	236.76	236.61	237.31	236.66	237.59	236.82	237.27	237	236.9
16384	64	236.88	237.03	237.2	237.14	237.32	236.92	236.8	237	237.22	236.92	236.74	236.87	236.65	236.82	236.86	236.99	236.87	237.03	236.64	237.4
16384	128	236.88	236.63	237.07	237.16	236.88	237.09	236.89	237.04	237.07	236.92	236.85	236.72	236.82	236.67	237.96	237.58	237.92	237.28	237.55	237.37
16384	256	237.84	237.12	237.02	237.01	238.53	238.09	237.93	239.14	238.79	237.89	237.93	237.86	238.47	236.72	237.69	238.05	238.51	236.81	236.87	237.45
16384	512	238.76	239.4	237.53	239.32	237.44	238.7	238.39	238.85	237.28	237.77	238.3	239.01	238.7	239.61	242.2	237.74	238.1	237.26	238.24	237.86
16384	1024	236.99	237.82	238.2	237.81	238.13	238.06	237.88	237.12	236.59	237.07	237.33	237.5	237.34	236.63	237.44	237.04	237.43	237.38	237.69	237.74
16384	2048	237.68	236.86	238.14	238.3	238.1	238.61	236.84	236.8	237.21	237.72	237.17	236.82	236.71	236.85	238.05	238.47	237.95	239.69	237.92	237.26
16384	4096	237.88	239.13	237.21	237.16	239.34	237.77	237.15	239.47	239.09	238.43	237.88	238.14	236.59	237.5	236.86	237.08	236.97	237.54	237.1	236.72
16384	8192	236.91	237.23	236.59	237.09	237.21	237.36	236.61	237.13	236.91	237.6	236.87	236.54	236.91	237.37	236.78	237.1	236.59	236.7	236.63	237.95
16384	16384	236.89	239.37	238.71	237.68	237.11	237.01	237.32	239.12	237.09	237.39	238.77	237.91	237.97	237.75	237.65	238.22	239.5	236.72	236.79	237.12
16384	32768	237.18	237.18	237.52	236.77	237.51	237.01	237.5	237.12	237.5	236.66	237.16	237.67	237.18	237.1	238.64	237.72	238.43	237.2	237.06	237.71
16384	65536	236.6	239.85	237.54	238.75	237.3	237.55	237.34	237.43	237.39	238.95	237.07	237.56	237.63	238.15	237.17	237.76	237.34	237.35	237.23	237.81
32768	2	948.04	952.6	998.74	1003.99	1000.29	1014.36	998.58	1010.16	996.97	1010.21	998.44	1009.28	999.92	1003.95	1009.8	1000.81	1001.46	1001.55	936.53	934.67
32768	4	933.13	937.39	940.21	934.23	939.58	937.05	936.07	942.97	935.66	934.46	942.05	936.47	935.49	935.66	938.26	938.79	933.47	939.13	933.34	941.94
32768	8	939.52	935.28	935.17	941	938.16	934.78	937.14	939.46	935.59	933.89	933.99	938.43	932.59	937.57	919.24	920.92	923.85	919.91	920.54	921.02
32768	16	918.82	920.91	912.24	913.5	915.15	915.29	913.14	913.69	912.48	912.53	913.11	913.88	913.96	913.42	912.16	910.52	912	914.51	912.97	912.61
32768	32	913.79	912.88	915.13	918.28	922.48	918.38	920.36	914.84	920.78	922.24	920.74	915.8	917.73	921.6	919.04	922.46	915.58	921.67	919.57	920.64
32768	64	921.5	921.54	912.48	914.58	913.88	912	914.91	912.92	911.4	913.62	913.49	914.65	913.19	914.74	914.7	913.59	912.15	916.91	911.6	913.29
32768	128	913.13	911.84	913.88	921.86	921.41	920.41	920.48	921.03	921.68	921.72	921.36	915.53	922.14	920.94	920.03	919.26	919.25	920.04	918.07	916.96
32768	256	919.38	919.75	913.56	919.17	920.58	922.76	922.11	918.16	921.77	920.17	919.74	920.99	919.7	918.9	919.28	917.49	917.31	915.42	912.33	915.33
32768	512	920.71	920.07	914.06	913.37	911.8	914.24	914.95	916.55	912.66	914.7	912.78	911.68	912.79	914.52	911.02	911.78	914.19	913.53	912.13	914.2
32768	1024	913.93	911.49	912.78	914.24	912.02	912.98	923.56	919.16	925.43	915.92	918.74	913.54	917.75	918.84	917.33	916.08	918.93	921.98	917.96	923.27
32768	2048	919.74	920.45	924.76	918.55	922.28	917.91	919.39	917.72	918.95	937.94	936.56	936.7	937.9	937.91	935.57	936.47	933.87	934.57	937.21	936.17
32768	4096	936.23	934.33	938.06	935.53	933.74	934.86	938.59	939.21	952.48	940.51	935.8	938.48	938.04	932.14	918.92	924.86	923.71	923.33	926.19	918.16
32768	8192	923.1	930.55	922.83	929.56	922.98	927.5	923.92	923.8	926.04	923.01	929.57	924.98	922.06	921.05	914.25	913.12	912.18	912.07	911.59	912.11
32768	16384	912.33	914.28	913.21	912.65	912.78	911.69	914.35	912.61	913.08	912.3	911.68	914.75	913.71	925.66	911.15	912.38	912.19	913.63	913.08	912.02
32768	32768	913.66	1001.5	1014.45	1000.2	1004.17	1014.51	1013.39	1013.01	1000.49	1013.7	1018.35	1012.42	1000.94	1022.75	1007.95	1016.43	1011.67	1015.22	1024.71	1013.16
32768	65536	1009.95	1015.99	1008.02	1025.75	1003.99	1015.11	1005.35	921.54	925.24	925.4	928.01	923.86	925.24	923.76	922.44	928.61	925.27	926.67	921.04	932.56
